FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/09/2023;ES20;2-;4042;3216;2910;1659;1050;1122;1753;3125;3863;4312;5594;5587;
02/09/2023;ES20;2=;6939;7883;9073;8958;6645;5613;6600;7436;7584;7087;6649;5092;
02/09/2023;ES21;1-;166;100;97;77;83;114;96;165;296;382;503;574;
02/09/2023;ES21;1=;693;653;499;409;367;712;647;568;477;324;252;273;
02/09/2023;ES21;2-;247;150;121;122;118;164;206;278;459;666;797;1027;
02/09/2023;ES21;2=;1219;1160;946;617;629;853;936;818;715;430;335;284;
02/09/2023;ES22;1-;466;391;295;224;188;220;288;302;402;503;523;690;
02/09/2023;ES22;1=;753;833;850;621;572;659;686;779;810;730;631;567;
02/09/2023;ES22;2-;651;493;403;270;220;214;267;261;339;470;622;747;
02/09/2023;ES22;2=;875;877;808;667;596;691;734;876;895;847;786;653;
02/09/2023;ES23;1-;1094;975;797;727;589;490;756;671;867;1102;1283;1534;
02/09/2023;ES23;1=;1786;2033;2131;1802;1218;1545;1686;1914;1850;1850;1443;1272;
