FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/07/2023;ES43;1=;193;168;174;144;162;162;159;199;157;135;105;71;
01/07/2023;ES43;2-;248;159;77;54;35;68;124;228;305;313;413;418;
01/07/2023;ES43;2=;478;484;573;519;507;444;462;458;457;338;313;264;
01/07/2023;ES44;1-;690;487;370;328;380;588;966;1541;1734;1801;6927;1998;
01/07/2023;ES44;1=;2069;2193;2019;1701;1694;1825;1824;1782;1516;1136;917;926;
01/07/2023;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES45;1-;655;455;262;207;278;641;1579;1810;1813;1773;1820;1888;
01/07/2023;ES45;1=;1902;1962;1673;1625;1634;1687;1730;1750;1560;1211;1072;1113;
01/07/2023;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES46;1-;167;108;75;114;201;510;626;673;549;645;639;714;
01/07/2023;ES46;1=;785;916;773;722;779;819;830;849;545;518;404;333;
01/07/2023;ES46;2-;200;115;76;81;144;379;577;672;711;687;764;788;
01/07/2023;ES46;2=;756;881;841;716;774;791;821;725;706;914;669;405;
01/07/2023;ES47;1-;193;146;88;87;112;238;476;517;499;627;646;634;
01/07/2023;ES47;1=;690;591;691;603;588;568;600;584;517;503;343;236;
01/07/2023;ES47;2-;210;162;132;122;173;317;549;641;702;701;737;765;
01/07/2023;ES47;2=;763;847;778;683;653;676;673;637;528;490;443;370;
01/07/2023;ES48;1-;130;89;59;84;151;1193;2125;1648;1210;931;925;925;
01/07/2023;ES48;1=;975;1109;925;753;760;784;794;773;672;543;402;322;
01/07/2023;ES48;2-;141;107;92;89;131;362;539;562;620;715;749;918;
01/07/2023;ES48;2=;1065;1715;1712;987;924;875;836;799;610;503;392;321;
01/07/2023;ES49;1-;376;168;111;91;76;227;606;676;576;564;550;657;
01/07/2023;ES49;1=;614;656;565;536;527;560;606;544;504;421;368;428;
01/07/2023;ES49;2-;109;113;66;56;29;39;77;207;295;335;403;379;
01/07/2023;ES49;2=;441;383;496;460;387;370;377;403;366;352;221;123;
01/07/2023;ES50;1-;247;171;100;65;58;59;81;179;290;342;380;392;
01/07/2023;ES50;1=;396;442;473;421;366;332;341;323;376;317;260;228;
01/07/2023;ES50;2-;196;123;113;66;66;61;89;211;439;471;446;363;
01/07/2023;ES50;2=;415;406;457;418;372;331;322;312;361;322;205;151;
01/07/2023;ES51;1-;131;86;69;53;34;44;101;220;377;408;407;463;
01/07/2023;ES51;1=;485;460;559;529;350;381;377;369;394;289;226;148;
01/07/2023;ES51;2-;102;63;60;40;36;32;74;191;323;356;314;308;
01/07/2023;ES51;2=;328;354;365;296;287;307;350;282;307;223;169;107;
01/07/2023;ES52;1-;182;107;77;53;54;48;88;288;564;576;434;486;
01/07/2023;ES52;1=;466;502;555;519;445;444;440;437;435;358;306;211;
01/07/2023;ES52;2-;150;116;58;57;28;40;76;222;330;349;231;276;
01/07/2023;ES52;2=;302;320;340;306;257;274;272;277;285;228;151;123;
01/07/2023;ES53;1-;111;84;65;53;34;56;86;113;155;215;187;226;
01/07/2023;ES53;1=;227;218;265;262;227;253;253;236;259;223;229;165;
01/07/2023;ES53;2-;186;163;134;121;108;147;313;360;389;383;428;440;
01/07/2023;ES53;2=;473;465;423;389;457;416;522;490;504;434;324;316;
01/07/2023;ES54;1-;67;49;39;41;21;46;120;199;191;266;235;243;
01/07/2023;ES54;1=;243;259;261;214;215;249;253;249;242;208;182;143;
01/07/2023;ES54;2-;123;96;63;47;31;61;107;218;233;230;259;284;
01/07/2023;ES54;2=;296;310;327;340;301;318;335;321;304;288;262;227;
01/07/2023;ES55;1-;93;42;23;29;17;32;94;160;219;250;251;307;
01/07/2023;ES55;1=;295;282;272;315;241;256;291;282;244;201;167;130;
01/07/2023;ES55;2-;69;35;17;16;17;44;97;145;157;184;182;204;
01/07/2023;ES55;2=;249;227;248;219;172;198;191;205;224;174;150;106;
01/07/2023;ES56;1-;78;48;29;27;53;122;325;384;373;349;408;432;
01/07/2023;ES56;1=;447;654;699;474;415;403;359;362;259;244;186;228;
01/07/2023;ES56;2-;57;62;36;26;51;278;643;565;374;333;371;367;
01/07/2023;ES56;2=;403;401;330;337;305;300;306;301;294;221;141;184;
01/07/2023;ES57;1-;116;41;31;36;64;164;430;545;482;422;454;477;
01/07/2023;ES57;1=;498;589;530;478;493;505;503;453;438;285;285;256;
01/07/2023;ES57;2-;66;34;28;29;45;138;372;517;533;434;437;392;
01/07/2023;ES57;2=;442;534;574;418;440;449;447;487;449;253;171;165;
01/07/2023;ES58;1-;56;35;22;30;51;120;243;326;322;242;295;289;
01/07/2023;ES58;1=;295;332;395;240;271;293;300;307;251;141;146;113;
01/07/2023;ES58;2-;46;22;14;19;41;69;136;216;191;170;195;225;
01/07/2023;ES58;2=;234;246;263;210;195;187;219;208;216;163;125;101;
01/07/2023;ES59;1-;52;30;21;21;51;112;130;154;185;201;240;268;
01/07/2023;ES59;1=;236;262;252;212;241;284;259;192;191;204;151;142;
01/07/2023;ES59;2-;25;24;10;24;39;142;168;154;192;186;155;176;
01/07/2023;ES59;2=;184;151;168;166;183;177;196;176;142;114;81;59;
01/07/2023;ES60;1-;55;37;39;35;55;172;386;483;445;441;455;448;
01/07/2023;ES60;1=;416;382;330;340;393;376;399;363;273;187;171;128;
01/07/2023;ES60;2-;76;51;27;22;49;116;210;310;368;380;440;453;
01/07/2023;ES60;2=;430;522;464;418;398;365;382;440;345;258;217;186;
02/07/2023;ES01;1-;635;380;364;266;386;788;1598;1833;1721;1544;1754;1806;
02/07/2023;ES01;1=;2081;2472;1857;1483;1485;1461;1400;1404;1364;1085;955;1057;
02/07/2023;ES01;2-;409;282;195;146;217;346;714;1173;1263;1184;1223;1177;
02/07/2023;ES01;2=;1230;1417;1186;1081;1082;1035;1122;1195;1053;761;693;653;
02/07/2023;ES02;1-;371;367;305;235;228;174;170;268;457;571;503;521;
02/07/2023;ES02;1=;504;500;403;432;391;436;430;534;540;541;486;416;
02/07/2023;ES02;2-;883;742;514;363;323;350;583;1109;1257;1253;1269;1175;
02/07/2023;ES02;2=;1249;1258;1352;1228;1064;1126;1123;1151;1186;1166;1100;992;
02/07/2023;ES03;1-;321;225;181;120;112;461;372;1303;1558;1534;1338;1332;
02/07/2023;ES03;1=;1246;1195;1302;1246;1054;1083;1148;1124;1077;1030;672;504;
02/07/2023;ES03;2-;318;196;122;103;75;74;134;244;511;649;728;884;
