FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
02/06/2021;ES11;2-;252;128;97;86;81;109;443;1063;1853;1501;1257;1149
02/06/2021;ES11;2=;1094;1135;1185;1010;971;1023;1030;999;1017;776;567;435
02/06/2021;ES12;1-;403;268;187;139;145;260;1140;3084;3786;3898;3219;2618
02/06/2021;ES12;1=;2265;2317;2310;2047;2076;2238;2101;2039;1958;1391;1046;817
02/06/2021;ES12;2-;115;63;43;34;34;31;72;165;368;374;414;475
02/06/2021;ES12;2=;509;539;535;455;375;403;450;411;401;313;267;183
02/06/2021;ES13;1-;101;62;53;26;31;29;59;110;139;184;214;227
02/06/2021;ES13;1=;238;210;190;169;181;200;187;171;196;176;131;144
02/06/2021;ES13;2-;140;108;77;45;44;69;66;158;267;337;332;373
02/06/2021;ES13;2=;365;355;341;350;298;301;335;430;310;311;266;175
02/06/2021;ES14;1-;680;429;210;194;146;194;400;1054;1647;1942;1792;1833
02/06/2021;ES14;1=;1890;1840;1894;1734;1601;1720;1760;1811;1785;1415;1035;945
02/06/2021;ES14;2-;53;31;37;35;74;235;567;803;804;656;695;765
02/06/2021;ES14;2=;1053;1263;884;791;939;920;844;735;475;312;287;130
02/06/2021;ES15;1-;588;320;204;165;164;242;1049;1794;2456;2293;2036;1940
02/06/2021;ES15;1=;1954;2155;2156;2085;1997;2122;2124;2017;2035;1511;1163;1041
02/06/2021;ES15;2-;135;86;70;53;71;50;90;216;493;480;445;479
02/06/2021;ES15;2=;498;497;537;463;394;439;476;444;406;346;254;198
02/06/2021;ES16;1-;69;51;32;27;18;36;50;133;289;347;234;281
02/06/2021;ES16;1=;364;366;509;398;289;326;359;370;347;302;149;94
02/06/2021;ES16;2-;199;98;66;47;65;64;175;441;715;656;662;617
02/06/2021;ES16;2=;689;662;608;613;548;604;586;616;594;462;353;260
02/06/2021;ES17;1-;250;88;60;49;63;103;476;1731;2172;1854;1602;1459
