FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/04/2021;ES52;2-;51;36;29;74;24;83;69;54;66;100;192;217
01/04/2021;ES52;2=;250;412;407;243;243;361;377;227;187;189;171;180
01/04/2021;ES53;1-;54;26;16;19;19;18;32;56;102;184;186;235
01/04/2021;ES53;1=;233;236;243;225;238;238;266;235;267;254;207;170
01/04/2021;ES53;2-;97;27;36;35;34;42;81;139;196;281;316;414
01/04/2021;ES53;2=;399;434;392;367;362;368;414;429;425;362;329;229
01/04/2021;ES54;1-;42;11;15;12;13;16;44;78;92;148;162;222
01/04/2021;ES54;1=;255;241;206;160;177;189;206;219;231;169;198;132
01/04/2021;ES54;2-;86;24;18;20;10;22;35;55;82;132;176;259
01/04/2021;ES54;2=;257;280;259;226;212;244;257;255;278;275;287;240
01/04/2021;ES55;1-;41;10;4;3;7;14;27;48;87;105;165;192
01/04/2021;ES55;1=;231;226;190;157;155;163;193;197;190;198;188;106
01/04/2021;ES55;2-;30;11;16;10;4;20;30;56;79;92;168;161
01/04/2021;ES55;2=;233;207;158;117;147;116;171;137;146;158;107;67
01/04/2021;ES56;1-;9;12;6;11;19;47;64;76;102;135;165;221
01/04/2021;ES56;1=;218;141;102;124;125;133;197;164;164;167;136;19
01/04/2021;ES56;2-;18;19;66;32;19;63;62;106;135;204;277;269
01/04/2021;ES56;2=;224;236;199;236;190;231;268;333;302;247;151;44
01/04/2021;ES57;1-;9;14;8;8;25;57;53;128;250;349;471;516
01/04/2021;ES57;1=;538;433;309;337;456;467;406;399;341;445;162;27
01/04/2021;ES57;2-;14;12;9;9;20;54;76;99;195;290;367;457
01/04/2021;ES57;2=;544;413;273;302;408;485;505;504;371;305;135;31
01/04/2021;ES58;1-;10;8;6;12;18;56;71;70;128;197;257;355
01/04/2021;ES58;1=;290;248;192;251;334;359;307;237;204;217;97;31
01/04/2021;ES58;2-;5;12;15;9;19;19;35;67;78;132;166;226
01/04/2021;ES58;2=;248;222;116;129;166;228;229;240;190;144;81;15
01/04/2021;ES59;1-;10;14;8;12;13;38;63;72;85;136;166;182
01/04/2021;ES59;1=;195;151;129;118;132;171;139;185;191;202;102;40
01/04/2021;ES59;2-;8;9;13;8;12;30;50;83;98;120;151;180
01/04/2021;ES59;2=;186;142;102;93;107;115;128;137;112;121;54;19
01/04/2021;ES60;1-;15;15;9;12;18;42;85;121;214;332;443;470
01/04/2021;ES60;1=;419;311;191;234;315;376;360;289;262;80;47;6
01/04/2021;ES60;2-;26;18;12;12;11;41;56;99;153;270;353;482
01/04/2021;ES60;2=;528;397;254;261;362;355;381;425;437;321;151;47
02/04/2021;ES01;1-;38;19;23;14;41;122;118;157;236;396;532;716
02/04/2021;ES01;1=;992;937;580;686;908;938;908;971;894;910;619;85
02/04/2021;ES01;2-;72;16;25;19;28;107;109;147;279;458;692;877
02/04/2021;ES01;2=;1069;966;657;723;895;1014;984;1003;678;649;643;126
02/04/2021;ES02;1-;192;80;63;52;50;54;74;127;155;244;274;398
02/04/2021;ES02;1=;510;529;608;505;458;535;648;634;564;522;517;489
02/04/2021;ES02;2-;254;122;80;68;66;105;278;841;906;921;930;971
02/04/2021;ES02;2=;942;889;853;915;890;943;969;1083;1220;986;957;830
02/04/2021;ES03;1-;148;88;67;88;49;69;131;327;332;352;504;706
02/04/2021;ES03;1=;848;989;1094;599;579;725;898;893;825;833;590;512
02/04/2021;ES03;2-;149;69;62;43;46;49;70;139;218;178;286;354
02/04/2021;ES03;2=;525;657;766;577;381;434;566;591;584;633;533;421
02/04/2021;ES04;1-;94;54;57;42;32;47;74;129;148;205;269;408
02/04/2021;ES04;1=;528;643;689;406;356;503;637;632;660;524;422;386
02/04/2021;ES04;2-;53;44;49;32;27;28;60;102;98;130;149;223
02/04/2021;ES04;2=;373;395;363;230;214;321;315;316;298;352;283;229
02/04/2021;ES05;1-;831;240;161;128;115;129;239;340;356;510;774;1013
02/04/2021;ES05;1=;1313;1690;1782;1420;1346;1610;1831;1596;1726;1857;1815;1801
02/04/2021;ES05;2-;218;131;91;58;78;131;327;426;531;798;1021;1467
02/04/2021;ES05;2=;1650;1804;1601;938;943;1350;1642;1565;1465;1162;996;736
02/04/2021;ES06;1-;53;16;11;16;13;15;42;65;72;116;152;262
02/04/2021;ES06;1=;284;407;420;158;251;293;389;364;392;358;281;280
02/04/2021;ES06;2-;16;8;13;15;19;32;58;97;145;221;345;396
02/04/2021;ES06;2=;499;389;244;246;338;373;390;353;300;271;183;39
02/04/2021;ES07;1-;255;85;49;49;31;55;256;381;460;600;734;1122
02/04/2021;ES07;1=;1527;1787;1646;1164;1120;1491;1551;1416;1438;1433;1674;938
02/04/2021;ES07;2-;135;59;52;41;48;180;540;660;629;811;1173;1480
02/04/2021;ES07;2=;1728;2055;1779;1076;1198;1705;1970;1694;1637;1395;1254;550
02/04/2021;ES08;1-;262;129;106;82;77;78;161;195;225;295;385;501
02/04/2021;ES08;1=;637;700;747;661;636;729;754;799;768;663;676;595
02/04/2021;ES08;2-;367;152;110;80;91;92;147;172;216;284;364;494
