COD_VIA;VIA_SQC;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;FECHA_DE_ALTA;FECHA_DE_BAJA;VIA_ESTADO
477800;1;CALLE;DE;MARIA ORUE;MARÍA ORÚE;01/01/1986;;V
477900;1;CALLE;DE;MARIA PANES;MARÍA PANÉS;01/01/1934;;V
477975;1;CALLE;DE;MARIA DE PAREDES;MARÍA DE PAREDES;31/12/1985;01/01/1986;H
478000;1;CALLE;DE;MARIA PAZ;MARÍA PAZ;01/01/1986;18/01/1990;H
478200;1;CALLE;DE;MARIA PAZ UNCITI;MARÍA PAZ UNCITI;01/01/1968;;V
478300;1;CALLE;DE;MARIA PEDRAZA;MARÍA PEDRAZA;01/01/1916;;V
478400;1;CALLE;DE;MARIA PEREZ;MARÍA PÉREZ;01/01/1986;15/05/1991;H
478500;1;CALLE;DE;MARIA PEREZ MEDEL;MARÍA PÉREZ MEDEL;01/01/1986;;V
478600;1;GLORIETA;DE;MARIA PIGNATELLI;MARÍA PIGNATELLI;01/01/1903;;V
478700;1;CALLE;DE;MARIA ROJO;MARÍA ROJO;01/01/1971;01/01/1982;H
478850;1;CALLE;DE;MARIA SEVILLA DIAGO;MARÍA SEVILLA DIAGO;01/01/1972;;V
478900;1;CALLE;DE;MARIA SORIA;MARÍA SORIA;01/01/1969;12/03/1991;H
479000;1;CALLE;DE;MARIA TARIN;MARÍA TARÍN;24/06/1949;;V
479100;1;CALLE;DE;MARIA TERCERO;MARÍA TERCERO;26/03/1973;12/04/1991;H
479200;1;CALLE;DE;MARIA TERESA;MARÍA TERESA;01/01/1986;31/05/1990;H
479300;1;CALLE;DE;MARIA TERESA;MARÍA TERESA;01/01/1903;;V
479400;1;CALLE;DE;MARIA TERESA;MARÍA TERESA;31/12/1985;01/01/1986;H
479500;1;CALLE;DE;MARIA TERESA ACOSTA;MARÍA TERESA ACOSTA;01/01/1932;;V
479600;1;CALLE;DE;MARIA TERESA MADRAZO;MARÍA TERESA MADRAZO;01/01/1971;01/01/1986;H
479700;1;CALLE;DE;MARIA TERESA SAENZ DE HEREDIA;MARÍA TERESA SÁENZ DE HEREDIA;01/02/1959;;V
479800;1;CALLE;DE;MARIA ZAYAS;MARÍA ZAYAS;28/04/1871;;V
479800;2;CALLE;DE;SAN DAMASO;SAN DÁMASO;01/01/1871;28/04/1871;V
479900;1;TRAVESÍA;DE;MARIA ZAYAS;MARÍA ZAYAS;01/01/1929;;V
480000;1;CALLE;DE;MARIA ZURITA;MARÍA ZURITA;01/01/1969;;V
480100;1;CALLE;DE;MARIANA;MARIANA;01/01/1929;01/01/1977;H
480101;1;PLAZA;DE;MARIANA PINEDA;MARIANA PINEDA;29/01/1988;;V
480200;1;CALLE;DE;MARIANELA;MARIANELA;01/01/1916;;V
480300;1;CALLE;DE LOS;MARIANISTAS;MARIANISTAS;27/10/1967;;V
480400;1;CALLE;DE;MARIANO ABELLO;MARIANO ABELLÓ;31/12/1985;01/01/1986;H
480500;1;CALLE;DE;MARIANO AGÜI;MARIANO AGÜÍ;01/07/1963;;V
480600;1;CALLE;DE;MARIANO BENLLIURE;MARIANO BENLLIURE;01/01/1973;;V
480700;1;CALLE;DE;MARIANO CARDERERA;MARIANO CARDERERA;31/03/1894;;V
480800;1;PLAZA;DE;MARIANO DE CAVIA;MARIANO DE CAVIA;07/04/1926;;V
480800;2;PLAZA;DE LA;REINA CRISTINA;REINA CRISTINA;06/04/1926;07/04/1926;V
480850;1;CALLE;DE;MARIANO COLLAR;MARIANO COLLAR;31/12/1985;01/01/1986;H
480900;1;CALLE;DE;MARIANO DIAZ ALONSO;MARIANO DÍAZ ALONSO;18/07/1949;;V
481000;1;CALLE;DE;MARIANO FERNANDEZ;MARIANO FERNÁNDEZ;23/08/1890;;V
481000;2;CALLE;DE;NUESTRA SEÑORA DE HONTANARES;NUESTRA SEÑORA DE HONTANARES;01/01/1890;23/08/1890;V
481100;1;CALLE;DE;MARIANO GARCIA;MARIANO GARCÍA;20/10/1951;10/03/1958;H
481200;1;CALLE;DE;MARIANO GIL;MARIANO GIL;01/01/1958;15/05/1991;H
481300;1;PLAZA;DE;MARIANO LANUZA;MARIANO LANUZA;27/02/1952;;V
481400;1;CALLE;DE;MARIANO MATEOS;MARIANO MATEOS;01/01/1958;01/02/1984;H
481500;1;CALLE;DE;MARIANO MATESANZ;MARIANO MATESANZ;01/01/1974;;V
481600;1;CALLE;DE;MARIANO PEREZ;MARIANO PÉREZ;31/12/1985;01/01/1986;H
481800;1;CALLE;DE;MARIANO SERRANO;MARIANO SERRANO;01/01/1929;;V
481900;1;CALLE;DE;MARIANO USERA;MARIANO USERA;01/01/1982;;V
482100;1;CALLE;DE;MARIANO VELA;MARIANO VELA;01/01/1966;;V
482300;1;CALLE;DE;MARIANO ZAFRILLA;MARIANO ZAFRILLA;31/12/1985;01/01/1986;H
482350;1;CALLE;DE;MARIBEL;MARIBEL;31/12/1985;01/01/1986;H
482400;1;CALLE;DE LA;MARIBLANCA;MARIBLANCA;11/03/1943;;V
482450;1;CALLE;DE;MARICHU;MARICHU;31/12/1985;01/01/1986;H
482500;3;PLAZA;DE;EDUARDO DATO;EDUARDO DATO;27/06/1941;15/04/1943;V
482500;1;PLAZA;DE LA;MARINA ESPAÑOLA;MARINA ESPAÑOLA;15/04/1943;;V
482500;2;PLAZA;DE LOS;MINISTERIOS;MINISTERIOS;11/01/1835;27/06/1941;V
482500;4;PLAZUELA;DE;DOÑA MARIA DE ARAGON;DOÑA MARÍA DE ARAGÓN;01/01/1835;11/01/1835;V
482600;1;CALLE;DE;MARINA LAVANDEIRA;MARINA LAVANDEIRA;01/01/1949;;V
482700;1;CALLE;DE;MARINA USERA;MARINA USERA;01/01/1964;;V
482800;1;CALLE;DE;MARINA VEGA;MARINA VEGA;02/07/1954;;V
482900;1;TRAVESÍA;DE;MARINA VEGA;MARINA VEGA;02/07/1954;;V
483000;2;CALLE;DE LA;GLYCERIA;GLYCERIA;30/11/1990;;V
483000;1;TRAVESÍA;;SEGUNDA DE MARINA VEGA;SEGUNDA DE MARINA VEGA;01/01/1986;30/11/1990;V
483100;3;TRAVESÍA;DE;MARINA VEGA;MARINA VEGA;31/12/1970;01/01/1971;V
483100;2;CALLE;DEL;RAIGRAS;RAIGRÁS;30/11/1990;;V
483100;1;TRAVESÍA;;TERCERA DE MARINA VEGA;TERCERA DE MARINA VEGA;01/01/1971;30/11/1990;V
483200;1;CALLE;DEL;MARINERO;MARINERO;03/10/1984;15/05/1991;H
483200;2;CALLE;;SEGUNDA;SEGUNDA;02/10/1984;03/10/1984;H
483300;1;CALLE;DE LOS;MARINEROS;MARINEROS;12/03/1962;;V
483400;1;CALLE;DE;MARIA RECUERO;MARÍA RECUERO;31/12/1985;01/01/1986;V
483400;2;CALLE;DE;MARIO RECUERO;MARIO RECUERO;01/01/1986;;V
483450;1;CALLE;DEL;MARISCAL GUTIERREZ DE OTERO;MARISCAL GUTIÉRREZ DE OTERO;28/11/1975;;V
483450;2;CALLE;DE LA;CAÑADA;CAÑADA;20/09/1954;28/11/1975;V
483500;1;CALLE;DEL;MARMOL;MÁRMOL;14/07/1950;;V
483600;1;CALLE;DE LOS;MARMOLISTAS;MARMOLISTAS;09/03/1962;;V
483700;2;CALLE;DEL;MARQUES DE AHUMADA;MARQUÉS DE AHUMADA;01/01/1902;;V
483700;1;CALLE;DEL;DUQUE DE AHUMADA;DUQUE DE AHUMADA;01/01/1898;01/01/1902;V
483800;1;CALLE;DEL;MARQUES DE ALTAMIRA;MARQUÉS DE ALTAMIRA;01/01/1941;;V
483900;1;CALLE;DEL;MARQUES DE BERNA;MARQUÉS DE BERNA;30/06/1966;;V
484000;1;PLAZA;DE;CAMARINES;CAMARINES;31/12/1972;01/01/1973;V
484000;2;PLAZA;DEL;MARQUES DE CAMARINES;MARQUÉS DE CAMARINES;01/01/1973;;V
484100;1;CALLE;DEL;MARQUES DE CASA RIERA;MARQUÉS DE CASA RIERA;01/01/1956;;V
484100;2;CALLE;;PARTICULAR DE BELLAS ARTES;PARTICULAR DE BELLAS ARTES;01/01/1919;01/01/1956;V
484200;1;PLAZA;DEL;MARQUES DE CERRALBO;MARQUÉS DE CERRALBO;09/03/1944;;V
484300;1;PLAZA;DEL;MARQUES DE COMILLAS;MARQUÉS DE COMILLAS;29/03/1968;;V
484300;2;GLORIETA;;ELIPTICA;ELIPTICA;01/01/1968;29/03/1968;V
484400;1;AVENIDA;DEL;MARQUES DE CORBERA;MARQUÉS DE CORBERA;20/01/1961;;V
484400;2;AVENIDA;DE LA;ELIPA;ELIPA;19/01/1961;20/01/1961;V
484500;1;CALLE;DEL;MARQUES DE CORTINA;MARQUÉS DE CORTINA;01/01/1929;;V
484600;2;CALLE;DEL;TURCO;TURCO;11/01/1835;01/06/1900;V
484600;1;CALLE;DEL;MARQUES DE CUBAS;MARQUÉS DE CUBAS;01/06/1900;;V
484700;2;CALLE;DE;BERGA;BERGA;29/09/1873;06/07/1874;V
484700;1;CALLE;DEL;MARQUES DEL DUERO;MARQUÉS DEL DUERO;06/07/1874;;V
484800;2;CALLE;DE;JOSE NAKENS;JOSÉ NAKENS;07/08/1931;06/05/1939;V
484800;1;CALLE;DEL;MARQUES DE ENCINARES;MARQUÉS DE ENCINARES;06/05/1939;;V
484800;3;CALLE;DEL;MARQUES DE ENCINARES;MARQUÉS DE ENCINARES;01/01/1929;07/08/1931;V
484900;1;CALLE;DEL;MARQUES DE LA ENSENADA;MARQUÉS DE LA ENSENADA;14/02/1876;;V
485000;1;CALLE;DEL;MARQUES DE LA HERMIDA;MARQUÉS DE LA HERMIDA;01/01/1932;;V
485100;1;CALLE;DEL;MARQUES DE HOYOS;MARQUÉS DE HOYOS;01/01/1953;;V
485200;1;CALLE;DE LA;JOTA;JOTA;31/12/1963;01/01/1964;V
485200;2;CALLE;DEL;MARQUES DE JURA REAL;MARQUÉS DE JURA REAL;01/01/1964;;V
485300;1;CALLE;DEL;MARQUES DE LEGANES;MARQUÉS DE LEGANÉS;31/01/1894;;V
485300;2;CALLE;DE LA;CUEVA;CUEVA;11/01/1835;31/01/1894;V
485400;1;CALLE;DEL;MARQUES DE LEIS;MARQUÉS DE LEIS;01/01/1928;;V
485500;1;CALLE;DEL;MARQUES DE LEMA;MARQUÉS DE LEMA;08/02/1945;;V
485600;1;PASEO;DEL;MARQUES DE LEMA;MARQUÉS DE LEMA;31/12/1985;01/01/1986;H
485650;1;CALLE;DEL;MARQUES DE LOZOYA;MARQUÉS DE LOZOYA;29/12/1978;;V
485700;1;CALLE;DEL;MARQUES DE MONASTERIO;MARQUÉS DE MONASTERIO;01/03/1899;;V
485800;1;CALLE;DEL;MARQUES DE MONDEJAR;MARQUÉS DE MONDÉJAR;02/03/1887;;V
485800;2;CALLE;DE;CADIZ;CÁDIZ;01/01/1887;02/03/1887;V
486000;1;PASEO;DEL;MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;09/02/1898;;V
486100;1;CALLE;DEL;MARQUES DE MONTEAGUDO;MARQUÉS DE MONTEAGUDO;01/01/1903;;V
486200;1;CALLE;DEL;MARQUES DE PICO VELASCO;MARQUÉS DE PICO VELASCO;17/08/1949;;V
486300;1;CALLE;DEL;MARQUES DE PORTUGALETE;MARQUÉS DE PORTUGALETE;17/08/1949;;V
486400;2;CALLE;DE LA;VIRGEN DE LAS AZUCENAS;VIRGEN DE LAS AZUCENAS;29/08/1859;13/02/1889;V
486400;1;CALLE;DEL;MARQUES DEL RISCAL;MARQUÉS DEL RISCAL;13/02/1889;;V
486400;3;CALLE;DE LA;AZUCENAS;AZUCENAS;01/01/1859;29/08/1859;V
486500;1;CALLE;DEL;MARQUES DE LA ROMANA;MARQUÉS DE LA ROMANA;06/02/1860;;V
486600;1;PLAZA;DEL;MARQUES DE SALAMANCA;MARQUÉS DE SALAMANCA;28/12/1944;;V
486600;2;PLAZA;DE;SALAMANCA;SALAMANCA;23/04/1904;28/12/1944;V
486700;1;CALLE;DEL;MARQUES DE SAN GREGORIO;MARQUÉS DE SAN GREGORIO;01/01/1982;;V
486800;2;CALLE;DEL;RUBIO;RUBIO;11/01/1835;07/12/1894;V
486800;1;CALLE;DEL;MARQUES DE SANTA ANA;MARQUÉS DE SANTA ANA;07/12/1894;;V
486900;2;CALLE;DEL;MARQUES DE SANTILLANA;MARQUÉS DE SANTILLANA;01/01/1971;;V
486900;1;CALLE;DE;JOSE MARIA GURICH;JOSÉ MARÍA GURICH;01/01/1934;01/01/1971;V
486990;1;PLAZA;DEL;MARQUES DE SUANCES;MARQUÉS DE SUANCES;31/12/1985;01/01/1986;H
487100;1;CALLE;DEL;MARQUES DE TOCA;MARQUÉS DE TOCA;15/03/1899;;V
487100;2;CALLE;DE;ESPERANCILLA;ESPERANCILLA;11/01/1835;15/03/1899;V
487200;2;CALLE;DE;CARLOS ARNICHES;CARLOS ARNICHES;31/12/1952;01/01/1953;V
487200;1;CALLE;DEL;MARQUES DE TORRELAGUNA;MARQUÉS DE TORRELAGUNA;01/01/1953;;V
487300;1;CALLE;DEL;MARQUES DE TORROJA;MARQUÉS DE TORROJA;22/11/1961;;V
487300;3;CALLE;DE;EDUARDO TORROJA;EDUARDO TORROJA;01/01/1951;22/11/1961;V
487300;2;PASEO;DEL;PINAR;PINAR;01/01/1949;01/01/1951;V
487400;2;CUESTA;DE LOS;ARENEROS;ARENEROS;29/08/1859;09/03/1889;V
487400;1;CALLE;DEL;MARQUES DE URQUIJO;MARQUÉS DE URQUIJO;09/03/1889;;V
487400;3;CUESTA;DE;ARENEROS;ARENEROS;01/01/1840;29/08/1859;V
487500;1;GLORIETA;DEL;MARQUES DE VADILLO;MARQUÉS DE VADILLO;28/12/1944;;V
487500;2;GLORIETA;DEL;PUENTE DE TOLEDO;PUENTE DE TOLEDO;01/01/1932;28/12/1944;V
487550;1;CALLE;DEL;MARQUES DE LA VALDAVIA;MARQUÉS DE LA VALDAVIA;29/11/1972;;V
487550;2;PASAJE;DEL;OESTE;OESTE;28/11/1972;29/11/1972;V
487600;1;CALLE;DEL;MARQUES DE VALDECILLA;MARQUÉS DE VALDECILLA;01/01/1934;;V
487700;1;CALLE;DEL;MARQUES DE VALDEIGLESIAS;MARQUÉS DE VALDEIGLESIAS;25/04/1902;;V
487700;2;CALLE;DE LAS;TORRES;TORRES;16/12/1855;25/04/1902;V
487700;3;CALLE;DEL;GENERAL ROS DE OLANO;GENERAL ROS DE OLANO;15/12/1854;16/12/1855;V
487700;4;CALLE;DE LAS;TORRES;TORRES;11/01/1835;15/12/1854;V
487800;1;CALLE;DEL;MARQUES DE VALLEJO;MARQUÉS DE VALLEJO;05/02/1928;;V
487900;1;CALLE;DEL;MARQUES DEL VASTO;MARQUÉS DEL VASTO;14/01/1949;;V
488000;2;CALLE;DE;BLASCO IBAÑEZ;BLASCO IBÁÑEZ;07/08/1931;06/05/1939;V
488000;1;CALLE;DEL;MARQUES DE VIANA;MARQUÉS DE VIANA;06/05/1939;;V
488000;3;CALLE;DEL;MARQUES DE VIANA;MARQUÉS DE VIANA;01/01/1902;07/08/1931;V
488100;1;CALLE;DEL;MARQUES DE VILLABRAGIMA;MARQUÉS DE VILLABRÁGIMA;20/05/1951;;V
488200;1;CALLE;DEL;MARQUES DE VILLAMAGNA;MARQUÉS DE VILLAMAGNA;07/03/1868;;V
488300;1;CALLE;DEL;MARQUES DE VILLAMEJOR;MARQUÉS DE VILLAMEJOR;12/07/1901;;V
488350;4;CALLE;DE;PONTEJOS;PONTEJOS;31/03/1848;27/06/1941;V
488350;5;CALLE;DE;SAN ESTEBAN;SAN ESTEBAN;28/01/1845;31/03/1848;V
488350;3;CALLE;DEL;CONDE DE PLASENCIA;CONDE DE PLASENCIA;27/06/1941;25/01/1980;V
488350;2;CALLE;DEL;MARQUES VIUDO DE PONTEJOS;MARQUÉS VIUDO DE PONTEJOS;25/01/1980;;V
488350;7;PLAZUELA;DE;SAN ESTEBAN;SAN ESTEBAN;11/01/1835;01/01/1840;V
488350;6;CALLE;DE;RIEGO;RIEGO;01/01/1840;28/01/1845;V
488350;8;PLAZUELA;DE LOS;PAJAROS (Y/O) DE SAN ESTEBAN;PÁJAROS (Y/O) DE SAN ESTEBAN;01/01/1835;11/01/1835;V
488400;1;CALLE;DEL;MARQUES DE ZAFRA;MARQUÉS DE ZAFRA;03/11/1923;;V
488450;1;CALLEJÓN;DEL;MARQUES DE ZAFRA;MARQUÉS DE ZAFRA;31/12/1985;01/01/1986;H
488500;1;GLORIETA;DEL;MARQUES DE ZAFRA;MARQUÉS DE ZAFRA;01/01/1935;;V
488600;1;PASEO;DEL;MARQUES DE ZAFRA;MARQUÉS DE ZAFRA;01/01/1929;;V
488650;1;CALLE;DEL;MARQUES DE ZURGENA;MARQUÉS DE ZURGENA;01/01/1986;;V
488700;1;CALLE;DE LA;MARQUESA DE ARGÜESO;MARQUESA DE ARGÜESO;09/01/1948;;V
488800;1;CALLE;DE LA;MARQUESA DE SILVELA;MARQUESA DE SILVELA;27/09/1954;;V
488900;1;CALLE;DE LA;MARQUESA DE TORRECILLA;MARQUESA DE TORRECILLA;01/01/1968;;V
489000;1;CALLE;DE LA;MARROQUINA;MARROQUINA;08/02/1961;;V
489100;1;CALLE;DE;MARTE;MARTE;17/07/1950;;V
489100;2;CALLE;DEL;OLIVO;OLIVO;16/07/1950;17/07/1950;V
489200;1;CALLE;DE;MARTELL;MARTELL;01/01/1955;;V
489300;1;CALLE;DE;MARTI;MARTÍ;26/07/1928;;V
489400;1;CALLE;DEL;MARTILLO;MARTILLO;31/12/1985;01/01/1986;H
489500;1;CALLE;DE;MARTIN BERGANZA;MARTÍN BERGANZA;31/12/1985;01/01/1986;H
489600;1;CALLE;DE;MARTIN FERREIRO;MARTÍN FERREIRO;31/12/1985;01/01/1986;H
489650;1;CALLE;DE;MARTIN FIERRO;MARTÍN FIERRO;01/01/1986;;V
489700;2;CALLE;DE;DON MARTIN;DON MARTÍN;19/10/1865;09/01/1903;V
489700;1;CALLE;DE;MARTIN DE LOS HEROS;MARTÍN DE LOS HEROS;09/01/1903;;V
489800;1;CALLE;DE;MARTIN MACHIO;MARTÍN MACHÍO;01/01/1949;;V
489900;1;CALLE;DE;MARTIN MARTINEZ;MARTÍN MARTÍNEZ;02/03/1887;;V
489900;2;CALLE;DE LA;VISITACION;VISITACIÓN;01/01/1887;02/03/1887;V
490000;1;CALLE;DEL;CAMARADA MARTIN MORA;CAMARADA MARTÍN MORA;31/12/1974;01/01/1975;V
490000;2;CALLE;DE;MARTIN MORA;MARTÍN MORA;01/01/1975;;V
490100;1;CALLE;DE;MARTIN RICO;MARTÍN RICO;26/03/1924;01/01/1974;H
490100;2;CALLE;DE;MIGUEL MOYA;MIGUEL MOYA;01/01/1924;26/03/1924;H
490200;1;CALLE;DE;MARTIN SARMIENTO;MARTÍN SARMIENTO;26/04/1931;;V
490300;1;CALLE;DE;MARTIN SOLER;MARTÍN SOLER;02/03/1887;;V
490300;2;CALLE;DE;GARDOQUI;GARDOQUI;01/01/1887;02/03/1887;V
490400;1;CALLE;DE;MARTIN DE VARGAS;MARTÍN DE VARGAS;20/06/1855;;V
490500;1;CALLE;DE;MARTINA DIAZ;MARTINA DÍAZ;01/01/1986;19/03/2013;H
490600;1;CALLE;DE;MARTINEZ;MARTÍNEZ;07/11/1923;;V
490605;1;PARTICULAR;DE;MARTINEZ;MARTÍNEZ;31/12/1985;01/01/1986;H
490700;1;CALLE;DE;MARTINEZ ANIDO;MARTÍNEZ ANIDO;31/12/1985;01/01/1986;H
490800;1;CALLE;DE;MARTINEZ CORROCHANO;MARTÍNEZ CORROCHANO;01/01/1933;;V
490900;1;CALLE;DE;MARTINEZ GRANDE;MARTÍNEZ GRANDE;01/01/1929;01/01/1974;H
491000;1;CALLE;DE;MARTINEZ IZQUIERDO;MARTÍNEZ IZQUIERDO;02/03/1887;;V
491000;2;CALLE;DE;DOÑA MARGARITA;DOÑA MARGARITA;01/01/1887;02/03/1887;V
491100;1;CALLE;DE;MARTINEZ LABERNIA;MARTÍNEZ LABERNIA;10/11/1950;01/10/1981;H
491200;1;CALLE;DE;MARTINEZ MOYA;MARTÍNEZ MOYA;01/01/1986;08/05/1991;H
491250;1;PLAZA;DE;MARTINEZ OLMEDILLA;MARTÍNEZ OLMEDILLA;28/01/1983;;V
491300;1;CALLE;DE;MARTINEZ OVIOL;MARTÍNEZ OVIOL;01/01/1963;;V
491400;1;CALLE;DE;MARTINEZ PAGE;MARTÍNEZ PAGE;01/01/1940;;V
491500;1;CALLE;DE;MARTINEZ DE LA RIVA;MARTÍNEZ DE LA RIVA;01/01/1960;;V
491600;1;PLAZA;DE;MARTINEZ DE LA RIVA;MARTÍNEZ DE LA RIVA;01/01/1973;;V
491700;1;CALLE;DE;MARTINEZ DE LA ROSA;MARTÍNEZ DE LA ROSA;28/04/1871;;V
491700;2;CALLE;DE LA;ESE;ESE;01/01/1871;28/04/1871;V
491800;1;CALLE;DE;MARTINEZ SECO;MARTÍNEZ SECO;01/01/1981;;V
491850;1;CALLE;DE;MARTINEZ VILLERGAS;MARTÍNEZ VILLERGAS;31/10/1967;;V
491900;1;PLAZA;DE LOS;MARTIRES;MÁRTIRES;01/01/1970;;V
492000;1;CALLE;DE LOS;MARTIRES DE ALCALA;MÁRTIRES DE ALCALÁ;11/01/1835;;V
492100;4;CALLE;DE;SANTA TERESA JORNET;SANTA TERESA JORNET;30/05/1989;;V
492100;1;CALLE;DEL;ASILO;ASILO;27/09/1985;30/05/1989;V
492100;2;CALLE;DEL;CAPITAN GARRIGOS;CAPITÁN GARRIGOS;27/09/1985;27/09/1985;V
492100;3;CALLE;DE LOS;MARTIRES DEL ALZAMIENTO;MÁRTIRES DEL ALZAMIENTO;27/09/1985;27/09/1985;V
492200;2;CALLE;DE;SAGASTI;SAGASTI;21/07/1880;14/06/1946;V
492200;1;CALLE;DE LAS;MARTIRES CONCEPCIONISTAS;MÁRTIRES CONCEPCIONISTAS;14/06/1946;;V
492400;2;AVENIDA;DE LOS;PINOS;PINOS;31/07/1965;01/08/1965;V
492400;1;AVENIDA;DE LOS;MARTIRES MARISTAS;MÁRTIRES MARISTAS;01/08/1965;;V
492500;1;CALLE;DE LOS;MARTIRES DE PARACUELLOS;MÁRTIRES DE PARACUELLOS;25/03/1955;;V
492500;2;CALLE;;A;A;01/01/1955;25/03/1955;V
492600;2;CALLE;DE LOS;MARTIRES DE LA VENTILLA;MÁRTIRES DE LA VENTILLA;14/11/1947;;V
492600;4;CALLE;DE;SOL Y ORTEGA;SOL Y ORTEGA;07/08/1931;06/05/1939;V
492600;5;CALLE;DE;VIZCAYA;VIZCAYA;06/05/1939;14/11/1947;V
492600;3;CALLE;DE;VIZCAYA;VIZCAYA;01/01/1929;07/08/1931;V
492700;5;AVENIDA;DE LAS;ESCUELAS;ESCUELAS;01/01/1964;01/01/1964;V
492700;1;CALLE;DE LA;HONRADEZ;HONRADEZ;01/01/1964;01/01/1964;V
492700;4;AVENIDA;DE LA;JUSTICIA;JUSTICIA;01/01/1964;01/01/1964;V
492700;2;CALLE;DE;MARTOS;MARTOS;01/01/1964;;V
492700;3;CALLE;DE;PADRE NUESTRO;PADRE NUESTRO;01/01/1964;01/01/1964;V
492800;1;CALLE;DE;MARUCA;MARUCA;01/01/1986;15/05/1991;H
492900;1;CALLE;DE;MARUGAN;MARUGÁN;14/11/1956;10/03/1992;H
492901;1;CALLE;DE;MARUJA GARCIA ROMERO;MARUJA GARCÍA ROMERO;30/04/1987;;V
493000;1;CALLE;DE;MARZO;MARZO;01/01/1957;;V
493050;1;CALLE;DEL;CRUCE;CRUCE;26/01/1972;26/01/1972;V
493050;2;CALLE;DE;MASCARAQUE;MASCARAQUE;26/01/1972;;V
493050;3;CALLE;;NUEVA;NUEVA;26/01/1972;26/01/1972;V
493100;1;CALLE;DE;MASEDA;MASEDA;01/01/1934;;V
493200;1;CALLE;DE LA;MASILLA;MASILLA;09/03/1962;;V
493203;1;PLAZA;DE LA;MASILLA;MASILLA;31/12/1985;01/01/1986;H
493300;1;CALLE;DE;LA MASO;LA MASÓ;04/04/1956;;V
493350;1;AVENIDA;DE;MASPALOMAS;MASPALOMAS;31/12/1985;01/01/1986;H
493351;1;CALLE;DEL;MASTELERO;MASTELERO;30/06/1988;;V
493380;1;CALLE;DE LA;MATA DEL AGUA;MATA DEL AGUA;01/01/1967;;V
493400;1;CALLE;DEL;MATABUEYES;MATABUEYES;14/11/1956;10/03/1992;H
493500;1;PLAZA;DE;MATACAN;MATACÁN;27/01/1954;;V
493600;2;CALLE;DEL;MATACHEL;MATACHEL;22/02/1961;;V
493600;3;CALLE;DEL;ALMENDRO;ALMENDRO;20/09/1954;22/02/1961;V
493600;1;CALLE;DEL;COBRE;COBRE;20/09/1954;22/02/1961;V
493700;1;CALLE;DEL;MATADERO;MATADERO;01/01/1929;;V
493750;1;CAMINO;DEL;MATADERO;MATADERO;31/12/1985;01/01/1986;H
493850;2;CALLE;DEL;MATADERO VIEJO;MATADERO VIEJO;09/10/1981;;V
493850;1;CALLE;DE;CELESTINO CORONEL;CELESTINO CORONEL;08/10/1981;09/10/1981;V
493900;1;CALLE;DE;MATAELPINO;MATAELPINO;28/12/1944;;V
494000;1;CALLE;DE;MATAESPESA;MATAESPESA;31/12/1976;01/01/1977;H
494100;1;CALLE;DE;MATAMORA;MATAMORA;29/12/1944;30/12/1944;H
494200;1;CALLE;DE;MATAMOROSA;MATAMOROSA;01/01/1965;;V
494300;1;CALLE;DE;MATAPOZUELOS;MATAPOZUELOS;19/12/1956;;V
494400;1;CALLE;DE;MATARO;MATARÓ;04/08/1961;;V
494600;1;CALLE;DE;LAS MATAS;LAS MATAS;28/12/1944;;V
494600;2;CALLE;DE LA;SALUD;SALUD;26/03/1924;28/12/1944;V
494600;3;CALLE;DE;RAMON NAVARRETE;RAMÓN NAVARRETE;01/01/1902;26/03/1924;V
494650;1;TRAVESÍA;DE;MATEO;MATEO;14/11/1947;01/01/2016;H
494700;1;CALLE;DE;MATEO GARCIA;MATEO GARCÍA;01/01/1953;;V
494800;1;CALLE;DE;MATEO GUILL;MATEO GUILL;18/11/1953;;V
494900;1;CALLE;DE;MATEO INURRIA;MATEO INURRIA;01/01/1941;;V
494900;2;CALLE;DE;SAN LUIS;SAN LUIS;01/01/1870;01/01/1941;V
495000;1;CALLE;DE;MATEO LOPEZ;MATEO LÓPEZ;01/01/1932;;V
495100;1;PLAZA;DE;MATEO LOPEZ;MATEO LÓPEZ;31/12/1976;01/01/1977;H
495200;1;PASAJE;DE;MATHEU;MATHÉU;01/01/1866;;V
495300;1;CALLE;DE;MATIAS DE LA FUENTE;MATÍAS DE LA FUENTE;01/01/1969;;V
495500;1;CALLE;DE;MATIAS MONTERO;MATÍAS MONTERO;31/12/1985;01/01/1986;H
495600;1;PASAJE;DE;MATIAS MONTERO;MATÍAS MONTERO;01/01/1960;;V
495700;1;CALLE;DE;MATIAS TURRION;MATÍAS TURRIÓN;14/01/1947;;V
495700;2;CALLE;DE;TURRION;TURRIÓN;01/01/1947;14/01/1947;V
495900;1;CALLE;DE;MATILDE DIEZ;MATILDE DÍEZ;02/03/1887;;V
495900;2;CALLE;DE;LOZANO;LOZANO;01/01/1887;02/03/1887;V
496000;1;CALLE;DE;MATILDE GAYO;MATILDE GAYO;01/12/1981;;V
496100;2;CALLE;DE;MATILDE HERNANDEZ;MATILDE HERNÁNDEZ;09/01/1948;;V
496200;1;CALLE;DE;MATILLAS;MATILLAS;01/01/1981;;V
496300;2;PLAZUELA;DE;MATUTE;MATUTE;11/01/1835;01/01/1881;V
