FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/03/2023;ES49;1-;108;55;60;63;124;302;1099;1203;904;665;622;640;
01/03/2023;ES49;1=;724;716;639;676;605;657;562;548;383;305;246;268;
01/03/2023;ES49;2-;67;51;33;38;28;43;93;204;402;513;496;459;
01/03/2023;ES49;2=;456;495;548;573;498;635;700;722;490;331;210;127;
01/03/2023;ES50;1-;121;73;53;39;29;49;53;206;330;448;430;434;
01/03/2023;ES50;1=;468;481;495;393;420;456;496;495;480;369;257;210;
01/03/2023;ES50;2-;79;67;37;34;29;55;92;259;600;672;527;444;
01/03/2023;ES50;2=;429;401;421;401;496;597;590;510;403;278;209;178;
01/03/2023;ES51;1-;60;33;22;20;19;24;56;191;352;481;454;394;
01/03/2023;ES51;1=;378;366;383;335;335;458;484;489;366;227;180;118;
01/03/2023;ES51;2-;39;41;35;17;26;41;74;220;589;469;341;394;
01/03/2023;ES51;2=;399;403;402;338;364;457;434;383;392;259;120;119;
01/03/2023;ES52;1-;100;40;37;40;28;42;67;273;804;1026;599;547;
01/03/2023;ES52;1=;590;589;630;608;689;775;752;839;632;403;296;193;
01/03/2023;ES52;2-;61;35;31;38;24;40;80;274;638;558;249;254;
01/03/2023;ES52;2=;292;320;357;223;252;342;347;310;360;212;139;116;
01/03/2023;ES53;1-;67;30;36;25;32;33;88;133;210;231;205;212;
01/03/2023;ES53;1=;234;227;211;211;226;247;286;280;257;195;147;98;
01/03/2023;ES53;2-;139;149;103;69;76;123;299;448;432;453;412;452;
01/03/2023;ES53;2=;433;447;431;429;479;462;488;498;449;378;268;183;
01/03/2023;ES54;1-;41;44;29;12;18;40;116;240;277;293;229;226;
01/03/2023;ES54;1=;256;201;147;246;265;265;276;255;262;196;145;86;
01/03/2023;ES54;2-;104;18;31;25;25;35;88;217;297;337;302;291;
01/03/2023;ES54;2=;352;350;328;360;365;378;322;388;336;260;183;142;
01/03/2023;ES55;1-;36;31;7;12;20;27;87;185;314;301;273;258;
01/03/2023;ES55;1=;286;292;280;308;344;305;338;322;268;213;130;95;
01/03/2023;ES55;2-;19;5;5;9;12;39;105;162;231;207;185;214;
01/03/2023;ES55;2=;197;221;236;202;237;225;247;248;204;130;110;64;
01/03/2023;ES56;1-;35;12;12;12;45;138;441;579;544;379;400;386;
01/03/2023;ES56;1=;451;618;651;566;736;901;666;403;316;165;122;67;
01/03/2023;ES56;2-;31;26;17;15;67;298;1035;1401;927;434;386;405;
01/03/2023;ES56;2=;403;452;408;436;436;483;400;328;242;158;116;64;
01/03/2023;ES57;1-;41;13;19;34;56;184;542;1027;800;494;543;504;
01/03/2023;ES57;1=;637;725;703;661;892;755;701;680;484;307;249;86;
01/03/2023;ES57;2-;29;13;12;17;39;177;475;1049;783;530;548;528;
01/03/2023;ES57;2=;551;686;610;735;788;863;827;595;364;222;129;69;
01/03/2023;ES58;1-;32;10;10;17;37;127;308;571;352;305;304;317;
01/03/2023;ES58;1=;334;347;331;448;485;539;479;324;240;156;95;58;
01/03/2023;ES58;2-;13;8;5;12;21;61;193;382;334;213;201;215;
01/03/2023;ES58;2=;262;261;233;294;392;330;330;288;222;104;66;34;
01/03/2023;ES59;1-;30;13;22;18;44;138;180;208;286;230;265;304;
01/03/2023;ES59;1=;252;240;240;229;298;319;289;263;201;135;111;46;
01/03/2023;ES59;2-;13;9;10;28;42;121;192;190;206;187;182;199;
01/03/2023;ES59;2=;169;170;174;194;223;233;224;167;119;101;55;28;
01/03/2023;ES60;1-;37;21;23;23;41;181;688;921;707;491;496;474;
01/03/2023;ES60;1=;462;440;438;474;578;471;483;357;235;140;90;50;
01/03/2023;ES60;2-;39;27;15;23;33;111;283;662;541;422;481;518;
01/03/2023;ES60;2=;541;585;569;543;594;628;606;553;351;233;136;113;
02/03/2023;ES01;1-;279;194;146;130;172;727;1956;2486;2455;1960;1987;2000;
02/03/2023;ES01;1=;2008;2344;1913;2052;2150;2345;2141;2191;1123;813;966;712;
02/03/2023;ES01;2-;280;223;198;128;152;329;678;1210;1376;1263;1210;773;
02/03/2023;ES01;2=;613;1276;1242;1356;1380;1198;1020;994;848;708;1706;874;
02/03/2023;ES02;1-;282;191;114;105;85;79;118;304;496;606;621;573;
02/03/2023;ES02;1=;582;504;455;447;448;474;515;492;418;424;366;330;
02/03/2023;ES02;2-;539;411;266;213;185;236;549;1209;1458;1350;1253;1228;
02/03/2023;ES02;2=;1210;1165;1174;1183;1126;1135;1140;1115;1036;946;727;771;
02/03/2023;ES03;1-;229;133;116;111;84;124;411;1941;2516;2233;1887;1610;
02/03/2023;ES03;1=;1521;1396;1537;1486;1471;1638;1625;1672;1443;1052;603;501;
02/03/2023;ES03;2-;212;124;72;62;61;63;104;318;716;850;964;1020;
02/03/2023;ES03;2=;1022;933;1113;1202;937;1166;1191;1231;1091;766;499;504;
02/03/2023;ES04;1-;198;97;99;70;61;68;248;910;1248;1296;968;917;
02/03/2023;ES04;1=;899;856;946;937;996;1018;1069;1248;1131;793;411;578;
02/03/2023;ES04;2-;140;81;54;45;53;39;81;341;661;645;571;647;
02/03/2023;ES04;2=;625;830;888;825;723;741;900;858;709;545;280;660;
02/03/2023;ES05;1-;1254;786;578;394;332;372;693;1276;1859;2104;2090;2415;
02/03/2023;ES05;1=;2448;2586;3168;3342;2924;3254;3392;3284;3008;2400;1813;2298;
02/03/2023;ES05;2-;363;231;131;146;151;272;1080;1981;2096;2052;1789;1668;
02/03/2023;ES05;2=;1540;1567;1744;1596;1637;1714;1679;1730;1667;1153;796;703;
02/03/2023;ES06;1-;32;23;21;19;66;205;752;1029;871;683;715;705;
02/03/2023;ES06;1=;753;749;736;834;870;1015;976;707;359;232;253;113;
02/03/2023;ES06;2-;38;30;22;25;41;138;484;893;725;577;670;676;
02/03/2023;ES06;2=;682;768;783;739;981;1065;856;636;346;206;260;108;
02/03/2023;ES07;1-;376;172;111;84;87;140;749;1907;2187;1764;1653;1863;
02/03/2023;ES07;1=;1976;2467;3592;3617;2820;3214;3495;3162;2642;1772;1174;1308;
02/03/2023;ES07;2-;285;133;99;87;168;708;3552;4739;4148;3502;2624;2266;
02/03/2023;ES07;2=;2228;2427;3098;2651;2473;2521;2646;2515;2143;1459;889;665;
02/03/2023;ES08;1-;652;601;441;405;334;315;434;614;790;796;905;861;
02/03/2023;ES08;1=;863;831;901;931;865;882;842;832;769;774;712;740;
02/03/2023;ES08;2-;681;584;419;381;322;367;410;725;904;919;842;844;
02/03/2023;ES08;2=;922;898;975;934;937;934;928;902;883;849;871;774;
02/03/2023;ES09;1-;578;545;439;317;349;305;385;618;652;780;903;868;
02/03/2023;ES09;1=;1009;887;879;898;757;901;877;861;768;786;750;657;
02/03/2023;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES10;2-;153;85;73;62;63;174;372;629;624;576;458;500;
02/03/2023;ES10;2=;536;572;542;508;546;581;620;484;536;425;347;262;
02/03/2023;ES11;1-;743;130;50;17;24;52;315;4311;6268;6250;5305;3974;
02/03/2023;ES11;1=;3616;3480;3953;4943;4178;3741;4084;4152;4187;3399;2089;1250;
02/03/2023;ES11;2-;1064;562;234;147;116;167;334;1357;3210;4058;3740;3111;
02/03/2023;ES11;2=;3102;3342;4090;4923;4911;4492;4686;4498;4586;4198;2783;1734;
02/03/2023;ES12;1-;434;288;234;273;416;1109;1647;832;1639;1825;1795;1793;
02/03/2023;ES12;1=;1757;1535;1656;1817;1676;992;980;1627;1723;1404;1401;1011;
02/03/2023;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES13;1-;283;173;187;166;218;410;1104;1466;1472;1400;1399;1405;
02/03/2023;ES13;1=;1412;1385;1289;1380;1420;1447;1518;1420;1004;752;813;648;
02/03/2023;ES13;2-;389;213;191;134;163;436;1077;1531;1619;1576;1677;1667;
02/03/2023;ES13;2=;1735;1847;1557;1566;1719;1645;1671;1572;1185;824;865;819;
