FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/10/2022;ES21;1-;342;257;122;112;119;98;102;124;236;335;524;557;
02/10/2022;ES21;1=;800;646;431;389;559;614;748;794;629;355;544;121;
02/10/2022;ES21;2-;353;251;166;202;139;139;133;206;301;596;799;913;
02/10/2022;ES21;2=;1076;1006;523;598;853;1240;1408;1246;737;417;391;126;
02/10/2022;ES22;1-;564;535;421;281;274;264;312;252;292;414;516;698;
02/10/2022;ES22;1=;890;1026;960;754;750;792;909;939;916;800;596;505;
02/10/2022;ES22;2-;781;586;534;438;370;311;367;347;289;479;719;994;
02/10/2022;ES22;2=;1219;1151;1157;830;799;907;932;958;940;892;670;737;
02/10/2022;ES23;1-;1230;1224;1166;1027;960;783;934;623;532;216;79;118;
02/10/2022;ES23;1=;88;91;65;101;921;1509;1767;1966;2007;1677;1467;1134;
02/10/2022;ES23;2-;2164;2025;1730;1537;1395;1167;1185;848;642;859;1042;1364;
02/10/2022;ES23;2=;1649;1786;1881;1774;1723;1784;1819;1785;1878;1858;1492;2032;
02/10/2022;ES24;1-;450;411;294;229;197;158;185;114;139;234;312;451;
