COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;COD_VIA_COMIENZA;CLASE_COMIENZA;PARTICULA_COMIENZA;VIA_NOMBRE_COMIENZA;COD_VIA_TERMINA;CLASE_TERMINA;PARTICULA_TERMINA;VIA_NOMBRE_TERMINA
00675000;PASAJE;DE;SAN JUAN DE DIOS;00370400;CALLE;DE;IBIZA;99000001;LUGAR;;FONDO DE SACO
00674700;CALLE;DE;SAN JUAN DE LA CRUZ;00593300;CALLE;DE;PILAR DE ZARAGOZA;99000001;LUGAR;;FONDO DE SACO
00674800;PLAZA;DE;SAN JUAN DE LA CRUZ;00153600;PASEO;DE LA;CASTELLANA;642000;CALLE;DE;RÍOS ROSAS
00674900;CALLE;DE;SAN JUAN DE LA CUESTA;00357500;CALLE;DE LOS;HERMANOS MACHADO;404000;CALLE;DE;JOSÉ MARÍA PEREDA
00675200;CALLE;DE;SAN JUAN DE LA PEÑA;00466400;CALLE;DE;MANUEL PAVÍA;616800;CALLE;DEL;PUERTO DE IDIAZÁBAL
00675300;CALLE;DE;SAN JUAN DE LA SALLE;00700700;CALLE;DE;SANTIAGO BERNABÉU;203700;AVENIDA;DE;CONCHA ESPINA
00675100;CALLE;DE;SAN JUAN DE MATA;00285200;PASEO;DE;EXTREMADURA;905224;CARRETERA;DE LA;TAPIA DE LA CASA DE CAMPO
00002801;CALLE;DE;SAN JUAN DE ORTEGA;00002796;CALLE;DE;VALCARLOS;2790;AVENIDA;DE;SANTO DOMINGO DE LA CALZADA
00905519;CALLE;DE;SAN JUAN DE ULÍA;00176100;AUTOVIA;DE;MADRID A COLMENAR VIEJO;99000001;LUGAR;;FONDO DE SACO
00905519;CALLE;DE;SAN JUAN DE ULÍA;00176100;CARRETERA;DE;COLMENAR VIEJO;99000001;LUGAR;;FONDO DE SACO
00675400;CALLE;DE;SAN JULIÁN;00514300;CALLE;DE LOS;MONEDEROS;393300;CALLE;DE;JESÚS DEL GRAN PODER
00002820;CALLE;DE;SAN JULIÁN DEL CAMINO;00002795;CALLE;DE;PALAS DE REY;2793;PASEO;DE;TIERRA DE MELIDE
00675500;CALLE;DE;SAN JULIO;00632700;CALLE;DE;RECAREDO;319800;CALLE;DE;GABRIEL LOBO
00675600;CALLE;DE;SAN JUSTO;00614500;PLAZA;DE LA;PUERTA CERRADA;621100;CALLE;DE;PUÑONROSTRO
00675700;CALLE;DE;SAN LAMBERTO;00695800;CALLE;DE;SANTA IRENE;695400;CALLE;DE;SANTA GENOVEVA
00905761;TRAVESIA;DE;SAN LAMBERTO;00402600;CALLE;DE;JOSÉ LUIS DE ARRESE;675700;CALLE;DE;SAN LAMBERTO
00675800;CALLE;DE;SAN LAUREANO;00384200;CALLE;DE LAS;ISLAS ALEUTIANAS;1834;CALLE;DE;ÁLVARO CUNQUEIRO
00675950;CALLE;DE;SAN LÁZARO;00116000;CALLE;DE;BRUNETE;683300;CALLE;DEL;CABO LÓPEZ MARTÍNEZ
00676000;CALLE;DE;SAN LEANDRO;00726000;CALLE;DEL;SOLDADO;348500;AVENIDA;DE LA;GUARDIA
00676100;CALLE;DE;SAN LEÓN;00684400;CALLE;DE;SAN ROBERTO;99000001;LUGAR;;FONDO DE SACO
00676200;CALLE;DE;SAN LEONARDO;00661600;CALLE;DE;SAN BERNARDINO;610000;CALLE;DE LA;PRINCESA
00676300;CALLE;DE;SAN LEOPOLDO;00153600;PASEO;DE LA;CASTELLANA;99000001;LUGAR;;FONDO DE SACO
00676400;CALLE;DE;SAN LIBORIO;00678000;CALLE;DE;SAN MARIO;685300;CALLE;DE;SAN RUPERTO
00676500;CALLE;DE;SAN LORENZO;00678800;CALLE;DE;SAN MATEO;365400;CALLE;DE;HORTALEZA
00676600;CALLE;DE;SAN LUCAS;00670700;CALLE;DE;SAN GREGORIO;702700;CALLE;DE;SANTO TOMÉ
00676750;CALLE;DE;SAN LUCIANO;00789100;CALLE;DE;EDUARDO BARREIROS;501650;CALLE;DE;MENASALBAS
00676900;AVENIDA;DE;SAN LUIS;00703250;PLAZA;DE;LOS SANTOS DE LA HUMOSA;118600;AVENIDA;DE;BURGOS
00677200;CALLE;DE;SAN LUIS GONZAGA;00568600;COSTANILLA;DEL;PATRIARCA;99000001;LUGAR;;FONDO DE SACO
00677300;CALLE;DE;SAN MACARIO;00230650;PLAZA;DE;CHOZAS DE CANALES;491300;CALLE;DE;MARTÍNEZ OVIOL
00677400;CALLE;DE;SAN MAGÍN;00472000;CALLE;DE;MARCELO USERA;472000;CALLE;DE;MARCELO USERA
31001286;CALLE;DE;SAN MAMÉS;31001281;CALLE;DE;LA ACEBEDA;31001281;CALLE;DE;LA ACEBEDA
00677450;CALLE;DE;SAN MANSUETO;00116000;CALLE;DE;BRUNETE;676000;CALLE;DE;SAN LEANDRO
00677500;CALLE;DE;SAN MANUEL;00285200;PASEO;DE;EXTREMADURA;905224;CARRETERA;DE LA;TAPIA DE LA CASA DE CAMPO
00677600;CALLE;DE;SAN MARCELINO;00143200;CALLE;DE;CARLOS DOMINGO;586000;CALLE;DEL;PETIRROJO
00677700;CALLE;DE;SAN MARCELO;00060400;CALLE;DE;ANTONIO PIRALA;63700;CALLE;DEL;APÓSTOL SANTIAGO
00677800;CALLE;DE;SAN MARCOS;00365400;CALLE;DE;HORTALEZA;94000;CALLE;DEL;BARQUILLO
00677900;CALLE;DE;SAN MARIANO;00018900;CALLE;DE;ALCALÁ;371600;CALLE;DE;LA ILÍADA
00002466;CALLE;DE;SAN MARINO;00346750;AVENIDA;DE;GUADALAJARA;2462;CALLE;DE;ZURICH
00678000;CALLE;DE;SAN MARIO;00583100;CAMINO;DE;PERALES;278500;CALLE;DE LA;ESTAFETA
00678100;CALLE;DE;SAN MARTÍN;00068300;CALLE;DEL;ARENAL;235600;PLAZA;DE LAS;DESCALZAS
00678200;PLAZA;DE;SAN MARTÍN;00678100;CALLE;DE;SAN MARTÍN;756100;TRAVESIA;DE LOS;TRUJILLOS
00000861;GLORIETA;DE;SAN MARTÍN DE LA VEGA;00678700;AVENIDA;DE;LOS ROSALES;996;AVENIDA;;OROVILLA
00678400;CALLE;DE;SAN MARTÍN DE PORRES;00382500;CALLE;DE LA;ISLA DE OZA;944;CALLE;DEL;DOCTOR RAMÓN CASTROVIEJO
00678500;PASAJE;DE;SAN MARTÍN DE VALDEIGLESIAS;00556600;CALLE;DEL;PADRE JESÚS ORDOÑEZ;99000001;LUGAR;;FONDO DE SACO
00678800;CALLE;DE;SAN MATEO;00313100;CALLE;DE;FUENCARRAL;692300;PLAZA;DE;SANTA BÁRBARA
00678900;TRAVESIA;DE;SAN MATEO;00678800;CALLE;DE;SAN MATEO;576200;CALLE;DE;PELAYO
00679250;CALLE;DE;SAN MAXIMILIANO;00640800;CALLE;DE;RICARDO ORTIZ;663800;CALLE;DE;SAN CLODOALDO
00679300;CALLE;DE;SAN MÁXIMO;00583100;CAMINO;DE;PERALES;678000;CALLE;DE;SAN MARIO
00679400;CALLE;DE;SAN MELITÓN;00282410;CALLE;DE;EUGENIA DE MONTIJO;657600;CALLE;DEL;SALVADOR DEL MUNDO
00679500;CALLE;DE;SAN MIGUEL;00628300;CALLE;DE;RAMÍREZ TOMÉ;75500;CALLE;DEL;ARROYO DEL OLIVAR
00679700;PLAZA;DE;SAN MIGUEL;00497800;CALLE;;MAYOR;158800;CALLE;DE LA;CAVA DE SAN MIGUEL
00002833;CALLE;DE;SAN MIGUEL DEL CAMINO;00002803;PASEO;DE;SAN MILLÁN DE LA COGOLLA;2790;AVENIDA;DE;SANTO DOMINGO DE LA CALZADA
00679800;CALLE;DE;SAN MILLÁN;00152000;PLAZA;DE;CASCORRO;743600;CALLE;DE;TOLEDO
00002803;PASEO;DE;SAN MILLÁN DE LA COGOLLA;00002796;CALLE;DE;VALCARLOS;2798;AVENIDA;DEL;CAMINO DE SANTIAGO
00679900;CALLE;DE;SAN MODESTO;00472500;CALLE;DE;MARCOS DE ORUETA;141550;AVENIDA;DEL;CARDENAL HERRERA ORIA
00680000;CALLE;DE;SAN MOISÉS;00665400;AVENIDA;DE;SAN DIEGO;244600;TRAVESIA;DEL;DOCTOR SÁNCHEZ
00680100;CALLE;DE;SAN NARCISO;00149900;CALLE;DE;CARTAGO;764500;CALLE;DE;VALDERROBRES
00680200;CALLE;DE;SAN NAZARIO;00172300;CALLE;DE;CLARA DEL REY;210200;CALLE;DEL;CORAZÓN DE MARÍA
00680300;CALLE;DE;SAN NEMESIO;00728800;CALLE;DE;SORZANO;407700;CALLE;DE;JOSÉ SILVA
00680400;CALLE;DE;SAN NEVIANO;00554100;CALLE;DEL;OXÍGENO;243300;CALLE;DEL;DOCTOR MARTÍN ARÉVALO
00680600;CALLE;DE;SAN NICETO;00085700;CALLE;DEL;AZABACHE;682200;CALLE;DE;SAN PATRICIO
00680700;CALLE;DE;SAN NICOLÁS;00497800;CALLE;;MAYOR;627900;PLAZA;DE;RAMALES
00680800;PLAZA;DE;SAN NICOLÁS;00680700;CALLE;DE;SAN NICOLÁS;412900;CALLE;DE;JUAN DE HERRERA
00681000;CALLE;DE;SAN NICOMEDES;00466100;CALLE;DE;MANUEL NOYA;412300;CALLE;DE;JUAN ESPAÑOL
00681100;CALLE;DE;SAN NORBERTO;00664600;CALLE;DE;SAN DALMACIO;632200;AVENIDA;;REAL DE PINTO
00681200;CALLE;DE;SAN OLEGARIO;00220800;CAMINO;DE LAS;CRUCES;665200;CALLE;DE;SAN DEOGRACIAS
00681300;CALLE;DE;SAN ONOFRE;00313100;CALLE;DE;FUENCARRAL;769700;CALLE;DE;VALVERDE
00681600;CALLE;DE;SAN PABLO;00525800;CALLE;DE;MUNTADAS;643900;CALLE;DE;LOS RODEOS
00681800;CALLE;DE;SAN PACIANO;00348600;CALLE;DE LA;GUARDIA CIVIL;556100;AVENIDA;DEL;PADRE CIPRIANO
00681850;CALLE;DE;SAN PANCRACIO;00658250;CALLE;DE;SAN ADOLFO;116000;CALLE;DE;BRUNETE
00681900;CALLE;DE;SAN PANTALEÓN;00503400;CALLE;DE;MERCEDES ARTEAGA;99000001;LUGAR;;FONDO DE SACO
00682000;CALLE;DE;SAN PASCUAL;00677500;CALLE;DE;SAN MANUEL;787050;CALLE;DE;VILLALCAMPO
00682200;CALLE;DE;SAN PATRICIO;00332700;CALLE;DEL;GENERAL RICARDOS;433500;CALLE;DEL;CAMINO VIEJO DE LEGANÉS
00682300;CALLE;DE;SAN PEDRO;00522300;CALLE;DE;MORATÍN;81600;CALLE;DE;ATOCHA
00001965;CAMINO;DE;SAN PEDRO;00905213;CAMINO;DE LOS;ROMEROS;1957;CAMINO;DE LOS;CIVILES
00682400;COSTANILLA;DE;SAN PEDRO;00706300;CALLE;DE;SEGOVIA;659400;PLAZA;DE;SAN ANDRÉS
00682500;PASAJE;DE;SAN PEDRO;00695500;CALLE;DE;SANTA HORTENSIA;489800;CALLE;DE;MARTÍN MACHÍO
00682600;CALLE;DE;SAN PEDRO DE CARDEÑA;00226200;CALLE;DE;CUEVAS DEL ALMANZORA;221400;PLAZA;DE LA;CRUZ LATINA
00682700;CALLE;DE;SAN PEDRO MÁRTIR;00742900;PLAZA;DE;TIRSO DE MOLINA;126300;CALLE;DEL;CALVARIO
00682800;CALLE;DE;SAN PELEGRÍN;00348600;CALLE;DE LA;GUARDIA CIVIL;556100;AVENIDA;DEL;PADRE CIPRIANO
00002456;CALLE;DE;SAN PETERSBURGO;00002443;CALLE;DE;SOFÍA;2437;CALLE;DE;ESTOCOLMO
00683000;CALLE;DE;SAN POL DE MAR;00639800;CALLE;DE LA;RIBERA DEL MANZANARES;486000;PASEO;DEL;MARQUÉS DE MONISTROL
00683100;CALLE;DE;SAN POMPEYO;00468400;AVENIDA;DEL;MANZANARES;672000;PASEO;DE;SAN ILLÁN
00683200;CALLE;DE;SAN QUINTÍN;00265300;PLAZA;DE LA;ENCARNACIÓN;88200;CALLE;DE;BAILÉN
00683400;CALLE;DE;SAN QUIRICO;00609700;CALLE;DEL;PRIMERO DE OCTUBRE;556100;AVENIDA;DEL;PADRE CIPRIANO
00683700;CALLEJON;DE;SAN RAFAEL;00785200;CALLE;DE;VILLAAMIL;105600;CALLE;DE;BERRUGUETE
00683900;CALLE;DE;SAN RAIMUNDO;00114600;CALLE;DE;BRAVO MURILLO;684500;CALLE;DE;SAN ROGELIO
00684100;CALLE;DE;SAN RAMÓN NONATO;00153600;PASEO;DE LA;CASTELLANA;10200;CALLE;DE;AGUSTÍN DE FOXÁ
00684200;CALLE;DE;SAN REMIGIO;00680100;CALLE;DE;SAN NARCISO;671300;CALLE;DE;SAN HILARIO
00684250;CALLE;DE;SAN RESTITUTO;00785200;CALLE;DE;VILLAAMIL;882;CALLE;DEL;VALLE DE CACHEMIRA
00684300;CALLE;DE;SAN RICARDO;00149300;CALLE;DE LAS;CARRETAS;215800;CALLE;DEL;CORREO
00684400;CALLE;DE;SAN ROBERTO;00677500;CALLE;DE;SAN MANUEL;676100;CALLE;DE;SAN LEÓN
00684450;CALLE;DE;SAN ROBUSTIANO;00429700;CALLE;DE LA;LAGUNA;471600;CALLE;DE;MARCELINO CASTILLO
00684500;CALLE;DE;SAN ROGELIO;00065400;CALLE;DE;ARANJUEZ;756800;CALLE;DE;TUDELILLA
00684800;CALLE;DE;SAN ROMÁN DEL VALLE;00600500;CALLE;DE;POBLADURA DEL VALLE;346750;AVENIDA;DE;GUADALAJARA
00684900;CALLE;DE;SAN ROMUALDO;00018900;CALLE;DE;ALCALÁ;66700;AVENIDA;DE;ARCENTALES
00685000;CALLE;DE;SAN ROQUE;00449600;CALLE;DE LA;LUNA;586500;CALLE;DEL;PEZ
00905588;CAMINO;DE;SAN ROQUE;00056650;CALLE;DE;ANTONIO DE CABEZÓN;1860;CALLE;DEL;CRISTO DE LA VERA CRUZ
00685100;CALLE;DE;SAN ROSENDO;00778910;AVENIDA;DE;CANILLEJAS A VICÁLVARO;534000;CALLE;DE;NICOLASA GÓMEZ
00685200;CALLE;DE;SAN RUFO;00468400;AVENIDA;DEL;MANZANARES;270500;PASEO;DE LA;ERMITA DEL SANTO
00685300;CALLE;DE;SAN RUPERTO;00688300;CALLE;DE;SAN ZOILO;678000;CALLE;DE;SAN MARIO
00685450;CALLE;DE;SAN SAMUEL;00665650;CALLE;DE;SAN DONATO;688050;CALLE;DE;SAN VIDAL
00685500;CALLE;DE;SAN SEBASTIÁN;00369000;CALLE;DE LAS;HUERTAS;81600;CALLE;DE;ATOCHA
00685550;CALLE;DE;SAN SECUNDINO;00679250;CALLE;DE;SAN MAXIMILIANO;640800;CALLE;DE;RICARDO ORTIZ
00685800;CALLE;DE;SAN SERAPIO;00059400;CALLE;DE;ANTONIO LÓPEZ;59400;CALLE;DE;ANTONIO LÓPEZ
00685850;CALLE;DE;SAN SEVERO;00439900;AVENIDA;DE;LOGROÑO;920;CALLE;DE LA;FUENTE DEL PAVO
00686000;CALLE;DE;SAN SILVESTRE;00682200;CALLE;DE;SAN PATRICIO;24200;CALLE;DE;ALEJANDRO SÁNCHEZ
00686100;CALLE;DE;SAN SIMÓN;00083000;CALLE;DEL;AVE MARÍA;748200;CALLE;DE LA;TORRECILLA DEL LEAL
00686200;CALLE;DE;SAN SIMPLICIO;00732100;CALLE;DE;TACONERA;261200;CALLE;DE;ELIZONDO
00686225;CALLE;DE;SAN SINESIO;00429700;CALLE;DE LA;LAGUNA;245200;CALLE;DEL;DOCTOR URQUIOLA
00686250;CALLE;DE;SAN SINFORIANO;00760400;CALLE;DE;URANO;694325;CALLE;DE;SANTA DOROTEA
00686300;CALLE;DE;SAN SOTERO;00015800;CALLE;DE;ALBASANZ;422000;CALLE;DE;JULIÁN CAMARILLO
00002277;CALLE;DE;SAN TARSICIO;31000669;AVENIDA;DE LA;GRAN VÍA DE VILLAVERDE;663200;CALLE;DE;SAN CESÁREO
00686400;CALLE;DE;SAN TELESFORO;00257400;CALLE;DE;GANDHI;398700;CALLE;DE;JOSÉ ARCONES GIL
00686500;CALLE;DE;SAN TELMO;00406800;CALLE;DE;JOSÉ RODRÍGUEZ PINILLA;391400;CALLE;DE;JEREZ
00686600;TRAVESIA;DE;SAN TELMO;00754100;CALLE;DE;TRIANA;686500;CALLE;DE;SAN TELMO
00686700;CALLE;DE;SAN TEÓFILO;00554100;CALLE;DEL;OXÍGENO;243300;CALLE;DEL;DOCTOR MARTÍN ARÉVALO
00686800;CALLE;DE;SAN TIMOTEO;00058100;CALLE;DE;ANTONIO GISTÁU;546900;COSTANILLA;DE LOS;OLIVOS
00686850;CALLE;DE;SAN TORIBIO;00173900;CALLE;DEL;COCHERÓN DE LA VILLA;905256;VIA;;FERROCARRIL DE MADRID A BARCELONA
00686900;CALLE;DE;SAN TRIFÓN;00655200;CALLE;DE;SALASIERRA;466100;CALLE;DE;MANUEL NOYA
00687000;CALLE;DE;SAN VALENTÍN;00149900;CALLE;DE;CARTAGO;680100;CALLE;DE;SAN NARCISO
00687100;CALLE;DE;SAN VALERIANO;00545900;CALLE;DE;OLITE;241500;AVENIDA;DEL;DOCTOR FEDERICO RUBIO Y GALÍ
00687200;CALLE;DE;SAN VALERO;00051300;CALLE;DE;ÁNGELA GONZÁLEZ;441200;CALLE;DE;LÓPEZ GRASS
00687300;CALLE;DE;SAN VENANCIO;00226800;PLAZA;DE;CUPIDO;1894;AUTOVIA;;M-40
00687500;COSTANILLA;DE;SAN VICENTE;00687600;CALLE;DE;SAN VICENTE FERRER;558900;CALLE;DE LA;PALMA
00687515;CUESTA;DE;SAN VICENTE;00273600;PLAZA;DE;ESPAÑA;687520;GLORIETA;DE;SAN VICENTE
00687520;GLORIETA;DE;SAN VICENTE;00687515;CUESTA;DE;SAN VICENTE;298900;PASEO;DE LA;FLORIDA
00687800;PLAZA;DE;SAN VICENTE DE PAUL;00549100;AVENIDA;DE;OPORTO;59800;CALLE;DE;ANTONIO MORENO
00687600;CALLE;DE;SAN VICENTE FERRER;00313100;CALLE;DE;FUENCARRAL;40700;CALLE;DE;AMANIEL
00687700;CALLE;DE;SAN VICENTE MÁRTIR;00570400;AVENIDA;DE LA;PAZ;441300;CALLE;DE;LÓPEZ DE HOYOS
00687900;GLORIETA;DE;SAN VÍCTOR;00667100;CALLE;DE;SAN EVARISTO;664800;CALLE;DE;SAN DANIEL
00688000;CALLE;DE;SAN VICTORINO;00663700;CALLE;DE;SAN CLEMENTE;688150;CALLE;DE;SAN WENCESLAO
00688050;CALLE;DE;SAN VIDAL;00679250;CALLE;DE;SAN MAXIMILIANO;640800;CALLE;DE;RICARDO ORTIZ
00688100;CALLE;DE;SAN VIRGILIO;00029500;CALLEJON;DEL;ALGUACIL;591300;CALLE;DE LOS;PICOS DE EUROPA
00688150;CALLE;DE;SAN WENCESLAO;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANÉS;329000;CALLE;DE;CLARA CAMPOAMOR
00688200;CALLE;DE;SAN ZACARÍAS;00468400;AVENIDA;DEL;MANZANARES;59400;CALLE;DE;ANTONIO LÓPEZ
00688300;CALLE;DE;SAN ZOILO;00678000;CALLE;DE;SAN MARIO;685300;CALLE;DE;SAN RUPERTO
00688500;CALLE;DE;SÁNCHEZ BALDERAS;00695500;CALLE;DE;SANTA HORTENSIA;489800;CALLE;DE;MARTÍN MACHÍO
00688600;CALLE;DE;SÁNCHEZ BARCÁIZTEGUI;00171800;AVENIDA;DE LA;CIUDAD DE BARCELONA;499700;AVENIDA;DEL;MEDITERRÁNEO
00688800;CALLE;DE;SÁNCHEZ BUSTILLO;00243500;CALLE;DEL;DOCTOR MATA;241175;CALLE;DEL;DOCTOR DRUMEN
00688900;CALLE;DE;SÁNCHEZ DÍAZ;00078700;CALLE;DE;ARTURO SORIA;2554;CALLE;DE;ANTIOQUÍA
00689100;CALLE;DE;SÁNCHEZ GUERRERO;99000001;LUGAR;;FONDO DE SACO;434200;CALLE;DE;LEIRA
00689500;CALLE;DE;SÁNCHEZ PACHECO;00730100;CALLE;DE;SUERO DE QUIÑONES;352100;CALLE;DE;GUSTAVO FERNÁNDEZ BALBUENA
00689600;CALLE;DE;SÁNCHEZ PRECIADO;00311100;CALLE;DE;FRANCOS RODRÍGUEZ;785200;CALLE;DE;VILLAAMIL
00689700;TRAVESIA;DE;SÁNCHEZ PRECIADO;00689600;CALLE;DE;SÁNCHEZ PRECIADO;407000;CALLE;DE;JOSÉ ROMERO
00001439;CALLE;DE;SANCHICA;00001429;RONDA;DEL;INGENIOSO HIDALGO;1430;RONDA;DEL;CABALLERO DE LA MANCHA
00689775;CALLE;DE;SANCHIDRIÁN;00138400;CARRETERA;DE;CARABANCHEL A ARAVACA;233445;CALLE;DE;DARÍO GAZAPO
00689800;CALLE;DE;SANCHINARRO;00118600;AVENIDA;DE;BURGOS;31000070;CALLE;DE;ANA DE AUSTRIA
00690000;CALLE;DE;SANCHO;00652300;CALLE;DEL;SABANERO;596750;TRAVESIA;DEL;PINZÓN
00690100;CALLE;DE;SANCHO DÁVILA;00042600;PLAZA;DE;AMÉRICA ESPAÑOLA;488500;GLORIETA;DEL;MARQUÉS DE ZAFRA
00690200;CALLE;DE;SANCHO PANZA;00465200;CALLE;DE;MANUEL MAROTO;718200;CALLE;DE LA;SIERRA MOLINA
00690300;CALLE;DE;SANCHONUÑO;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;241000;PLAZA;DEL;DOCTOR CORTÉS
00002396;CALLE;DE;SANCHORREJA;00002395;CALLE;DE;CABEZAS DEL VILLAR;2385;CALLE;DEL;CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN
00690400;CALLE;DE;SANDALIA NAVAS;00383000;CALLE;DE LA;ISLA DE SAIPÁN;629950;CALLE;DE;RAMÓN GÓMEZ DE LA SERNA
00690500;CALLE;DE;SANDALIO LÓPEZ;00384800;CALLE;DE LAS;ISLAS BRITÁNICAS;44700;CALLE;DE;ANASTASIA LÓPEZ
00690600;CALLE;DEL;SÁNDALO;00582600;CALLE;DE LAS;PEONÍAS;2666;AVENIDA;DE LOS;ARCES
00690900;CALLE;DE;SANDOVAL;00313100;CALLE;DE;FUENCARRAL;661700;CALLE;DE;SAN BERNARDO
00002261;GLORIETA;DE;SANDRO PERTINI;00000728;AVENIDA;DE LA;GRAN VÍA DE HORTALEZA;764725;CALLE;DE;VALDETORRES DE JARAMA
00002301;CALLE;DE;SANGARCÍA;00002296;CALLE;DE;COBOS DE SEGOVIA;2298;CALLE;DE;PARADINAS
00691050;CALLE;DE;SANGENJO;00337350;CALLE;DE;GINZO DE LIMIA;141550;AVENIDA;DEL;CARDENAL HERRERA ORIA
00001819;CALLE;DEL;SANGUIÑO;00001817;CALLE;DE LA;VIDAUBA;318450;CALLE;DEL;FUERTE DE NAVIDAD
00691075;CALLE;DE;SANIA RAMEL;00643900;CALLE;DE;LOS RODEOS;647100;CALLE;DEL;ROMPEDIZO
00002416;CALLE;DE;SANLÚCAR DE BARRAMEDA;00760800;CALLE;DE;URÍA;137100;CALLE;DEL;CAPITÁN CORTÉS
00691100;CALLE;DE;SANSÓN CARRASCO;00210500;CALLE;DE LA;CORDILLERA DE CUERA;718200;CALLE;DE LA;SIERRA MOLINA
00691150;CALLE;DE;SANTA ADELA;00698950;CALLE;DE;SANTA SUSANA;277700;CARRETERA;A LA;ESTACIÓN DE HORTALEZA
00691200;CALLE;DE;SANTA ÁGUEDA;00692500;CALLE;DE;SANTA BRÍGIDA;678800;CALLE;DE;SAN MATEO
00691300;CALLE;DE;SANTA ALICIA;00718200;CALLE;DE LA;SIERRA MOLINA;616100;CALLE;DEL;PUERTO DE LA BONAIGUA
00691400;CALLE;DE;SANTA AMALIA;00027600;CALLE;DE;ALFONSO XIII;587300;CALLE;DEL;PICO ALMANZOR
00691500;CALLE;DE;SANTA ANA;00650100;CALLE;DE LA;RUDA;96100;CALLE;DEL;BASTERO
00691700;PLAZA;DE;SANTA ANA;00542700;CALLE;DE;NÚÑEZ DE ARCE;610200;CALLE;DEL;PRÍNCIPE
00691800;CALLE;DE;SANTA ANA ALTA;00772400;PLAZA;DEL;VEINTIOCHO DE MARZO;691900;CALLE;DE;SANTA ANA BAJA
00691900;CALLE;DE;SANTA ANA BAJA;00308000;CALLE;DE;FRANCISCO DEL POZO;563600;CARRETERA;DE;EL PARDO
00692000;CALLE;DE;SANTA AUREA;00455700;CALLE;DE;MAGÍN CALVO;547000;PASEO;DE LOS;OLIVOS
00692050;PLAZA;DE;SANTA AURELIA;00695000;CALLE;DE;SANTA FELICIDAD;695400;CALLE;DE;SANTA GENOVEVA
00692100;CALLE;DE;SANTA BALBINA;00147500;CALLE;DE;CAROLI;320750;AVENIDA;DE LA;GALAXIA
00692200;CALLE;DE;SANTA BÁRBARA;00313100;CALLE;DE;FUENCARRAL;671900;PLAZA;DE;SAN ILDEFONSO
00692300;PLAZA;DE;SANTA BÁRBARA;00365400;CALLE;DE;HORTALEZA;35300;PLAZA;DE;ALONSO MARTÍNEZ
00692400;CALLE;DE;SANTA BEATRIZ;00580100;AVENIDA;DE LA;PEÑA PRIETA;697600;CALLE;DE;SANTA MARTA
00692450;CALLE;DE;SANTA BERNARDITA;00796150;CALLE;DE LA;VIRGEN DE LOS ROSALES;796150;CALLE;DE LA;VIRGEN DE LOS ROSALES
00692500;CALLE;DE;SANTA BRÍGIDA;00313100;CALLE;DE;FUENCARRAL;365400;CALLE;DE;HORTALEZA
00692600;CALLE;DE;SANTA CASILDA;00743600;CALLE;DE;TOLEDO;602500;PASEO;DE LOS;PONTONES
00692700;CALLE;DE;SANTA CATALINA;00673100;CARRERA;DE;SAN JERÓNIMO;606800;CALLE;DEL;PRADO
00002335;CALLE;DE;SANTA CATALINA DE LABOURE;00777800;CALLE;DE LA;VÍA;284950;CALLE;DE;ÉVORA
00693100;PLAZA;DE;SANTA CATALINA DE LOS DONADOS;00248900;CALLE;DE LOS;DONADOS;51600;COSTANILLA;DE LOS;ÁNGELES
00693200;CALLE;DE;SANTA CECILIA;00233100;CALLE;DE;DANTE;99000001;LUGAR;;FONDO DE SACO
00693300;CALLE;DE;SANTA CLARA;00700300;PLAZA;DE;SANTIAGO;776900;CALLE;DE;VERGARA
00693400;CALLE;DE;SANTA COLOMA;00639800;CALLE;DE LA;RIBERA DEL MANZANARES;693500;CALLE;DE;SANTA COMBA
00693500;CALLE;DE;SANTA COMBA;00639800;CALLE;DE LA;RIBERA DEL MANZANARES;486000;PASEO;DEL;MARQUÉS DE MONISTROL
00693600;CALLE;DE;SANTA CRISTINA;00007200;PLAZA;DE;ÁGATA;523500;PASEO;DE LAS;MORERAS
00693800;PLAZA;DE;SANTA CRISTINA;00285200;PASEO;DE;EXTREMADURA;664100;CALLE;DE;SAN CRISPÍN
00693850;TRAVESIA;DE;SANTA CRISTINA;00018100;PASEO;DE;ALBERTO PALACIOS;693600;CALLE;DE;SANTA CRISTINA
00693900;PLAZA;DE;SANTA CRUZ;00274000;CALLE;DE;ESPARTEROS;611400;PLAZA;DE LA;PROVINCIA
00694000;CALLE;DE;SANTA CRUZ DE MARCENADO;00661700;CALLE;DE;SAN BERNARDO;710500;CALLE;DE;SERRANO JOVER
00694100;CALLE;DE;SANTA CRUZ DE MUDELA;00362800;CALLE;DE LAS;HIJAS DE JESÚS;591700;CALLE;DE;PIEDRABUENA
00694200;CALLE;DE;SANTA CRUZ DE RETAMAR;00064550;CALLE;DE LOS;ARAGONESES;506650;AVENIDA;DE;MIGUEL HERNÁNDEZ
00694325;CALLE;DE;SANTA DOROTEA;00694350;CALLE;DE;SANTA EDUVIGIS;686250;CALLE;DE;SAN SINFORIANO
00694350;CALLE;DE;SANTA EDUVIGIS;00170700;CALLE;DE;GONZALO DE CÉSPEDES;704900;CALLE;DE;SATURNO
